val/GaussianNLL,val/MSE,epoch,step,train/GaussianNLL,train/MSE
0.4614017605781555,0.922803521156311,0,1249,,
,,0,1249,0.4723327159881592,0.9446654319763184
0.44362080097198486,0.8872416019439697,1,2499,,
,,1,2499,0.4489549696445465,0.897909939289093
0.425980806350708,0.851961612701416,2,3749,,
,,2,3749,0.43031200766563416,0.8606240153312683
0.40575912594795227,0.8115182518959045,3,4999,,
,,3,4999,0.4114150404930115,0.822830080986023
0.3889195919036865,0.777839183807373,4,6249,,
,,4,6249,0.39344409108161926,0.7868881821632385
0.37421444058418274,0.7484288811683655,5,7499,,
,,5,7499,0.3788047730922699,0.7576095461845398
0.36367952823638916,0.7273590564727783,6,8749,,
,,6,8749,0.3674117624759674,0.7348235249519348
0.3575766980648041,0.7151533961296082,7,9999,,
,,7,9999,0.35970398783683777,0.7194079756736755
0.3513338267803192,0.7026676535606384,8,11249,,
,,8,11249,0.3536096215248108,0.7072192430496216
0.3464546501636505,0.692909300327301,9,12499,,
,,9,12499,0.3491002321243286,0.6982004642486572
0.3422397971153259,0.6844795942306519,10,13749,,
,,10,13749,0.34500786662101746,0.6900157332420349
0.3398650288581848,0.6797300577163696,11,14999,,
,,11,14999,0.34146085381507874,0.6829217076301575
0.32244765758514404,0.6448953151702881,12,16249,,
,,12,16249,0.3303794860839844,0.6607589721679688
0.30642983317375183,0.6128596663475037,13,17499,,
,,13,17499,0.3108416795730591,0.6216833591461182
0.286350280046463,0.572700560092926,14,18749,,
,,14,18749,0.2922283709049225,0.584456741809845
0.26309871673583984,0.5261974334716797,15,19999,,
,,15,19999,0.2742796242237091,0.5485592484474182
0.25353753566741943,0.5070750713348389,16,21249,,
,,16,21249,0.2554800510406494,0.5109601020812988
0.25064024329185486,0.5012804865837097,17,22499,,
,,17,22499,0.24865929782390594,0.4973185956478119
0.24922622740268707,0.49845245480537415,18,23749,,
,,18,23749,0.24556222558021545,0.4911244511604309
0.24730925261974335,0.4946185052394867,19,24999,,
,,19,24999,0.24388867616653442,0.48777735233306885
0.24589045345783234,0.4917809069156647,20,26249,,
,,20,26249,0.24344047904014587,0.48688095808029175
0.24569900333881378,0.49139800667762756,21,27499,,
,,21,27499,0.24263125658035278,0.48526251316070557
0.24557384848594666,0.4911476969718933,22,28749,,
,,22,28749,0.24206975102424622,0.48413950204849243
0.24297977983951569,0.48595955967903137,23,29999,,
,,23,29999,0.2420877367258072,0.4841754734516144
0.24450866878032684,0.4890173375606537,24,31249,,
,,24,31249,0.24116836488246918,0.48233672976493835
0.24380117654800415,0.4876023530960083,25,32499,,
,,25,32499,0.24175907671451569,0.48351815342903137
0.24350683391094208,0.48701366782188416,26,33749,,
,,26,33749,0.24142234027385712,0.48284468054771423
0.24339987337589264,0.4867997467517853,27,34999,,
,,27,34999,0.24118080735206604,0.4823616147041321
0.2470313012599945,0.494062602519989,28,36249,,
,,28,36249,0.24137651920318604,0.48275303840637207
0.24194426834583282,0.48388853669166565,29,37499,,
,,29,37499,0.24089287221431732,0.48178574442863464
0.24200011789798737,0.48400023579597473,30,38749,,
,,30,38749,0.24069412052631378,0.48138824105262756
0.24358557164669037,0.48717114329338074,31,39999,,
,,31,39999,0.24094997346401215,0.4818999469280243
0.24743112921714783,0.49486225843429565,32,41249,,
,,32,41249,0.24124519526958466,0.4824903905391693
0.2440032660961151,0.4880065321922302,33,42499,,
,,33,42499,0.2411034107208252,0.4822068214416504
0.24177446961402893,0.48354893922805786,34,43749,,
,,34,43749,0.24061332643032074,0.4812266528606415
0.24129104614257812,0.48258209228515625,35,44999,,
,,35,44999,0.24074092507362366,0.4814818501472473
0.2432258129119873,0.4864516258239746,36,46249,,
,,36,46249,0.24049460887908936,0.4809892177581787
0.2429843246936798,0.4859686493873596,37,47499,,
,,37,47499,0.24020925164222717,0.48041850328445435
0.24396206438541412,0.48792412877082825,38,48749,,
,,38,48749,0.24043488502502441,0.48086977005004883
0.24155989289283752,0.48311978578567505,39,49999,,
,,39,49999,0.2401677668094635,0.480335533618927
0.2406032234430313,0.4812064468860626,40,51249,,
,,40,51249,0.24056574702262878,0.48113149404525757
0.24378378689289093,0.48756757378578186,41,52499,,
,,41,52499,0.24005888402462006,0.4801177680492401
0.2413281947374344,0.4826563894748688,42,53749,,
,,42,53749,0.24009856581687927,0.48019713163375854
0.2433300018310547,0.4866600036621094,43,54999,,
,,43,54999,0.24050317704677582,0.48100635409355164
0.24218149483203888,0.48436298966407776,44,56249,,
,,44,56249,0.24018225073814392,0.48036450147628784
0.24132753908634186,0.4826550781726837,45,57499,,
,,45,57499,0.2403329759836197,0.4806659519672394
0.2409246265888214,0.4818492531776428,46,58749,,
,,46,58749,0.24009092152118683,0.48018184304237366
0.24578386545181274,0.4915677309036255,47,59999,,
,,47,59999,0.24003398418426514,0.4800679683685303
0.24286504089832306,0.4857300817966461,48,61249,,
,,48,61249,0.23998835682868958,0.47997671365737915
0.24161843955516815,0.4832368791103363,49,62499,,
,,49,62499,0.23998446762561798,0.47996893525123596
0.24150964617729187,0.48301929235458374,50,63749,,
,,50,63749,0.24014155566692352,0.48028311133384705
0.24041135609149933,0.48082271218299866,51,64999,,
,,51,64999,0.23962639272212982,0.47925278544425964
0.24270537495613098,0.48541074991226196,52,66249,,
